,Unnamed: 0.1,Unnamed: 0,Repo,GitHub_Type,Nr,original_statement,rephrased_statement,Non_Knowledge_label_FSE_paper_Giuliano,Non_knowledge_label_Roberts_Giuliano,long_short,ROGUE_precision,ROGUE_recall,ROGUE_f1,styles,original_Unnamed: 0.4,original_Unnamed: 0.3,original_Unnamed: 0.2,original_Unnamed: 0.1,original_Unnamed: 0,original_Repo,original_GitHub_Type,original_Nr,original_Non_Knowledge_label_FSE_paper_Giuliano,original_long_short,original_Giuliano_Comments,original_Non_Knowledge_label_FSE_paper_Sol,original_Non_knowledge_label_Roberts_Sol,original_Sol_Comments,original_Non_Knowledge_label_FSE_paper_Alena,original_Non_knowledge_label_Roberts_Alena,original_Alena_Comments,original_Roberts_label,original_FSE_label,original_binary_NK_label,Label_gpt-120b,final_label
265,405,442,pytorch_pytorch,issue,155309.0,The error is likely caused by how torch.export interacts with GPU-backed LSTM internals. It's possible that torch.export is not properly handling fused GPU kernels or CUDNN ops when fake tensors are involved during graph capture.,The situation includes the use of fake tensors during graph capture with torch.export and GPU LSTM kernels.,Neutral,Neutral,short,0.2941176470588235,0.1428571428571428,0.1923076923076923,"('code_environment', 'Professional/Formal', 'List')",21,21,21,21,21,pytorch_pytorch,issue,155309.0,Known,short,,,,,,,,2,2,1,Neutral,1
3823,5337,3539,numpy_numpy,issue,28446.0,"Previously, I was manually importing the cython declarations. This worked well and I was able to successfully build the project. Now if I use the declarions added in numpy v2.0.0. I get a build error. I believe this is due to NpyIter_GetIterNext returning a pointer to NpyIter_IterNextFunc instead of just the type.","So I used to pull in the Cython declarations by hand, and everything compiled just fine. But after I switched over to the newer declarations that came with NumPy 2.0.0, the build now crashes. I’m guessing the problem is that `NpyIter_GetIterNext` now hands back a pointer to an `NpyIter_IterNextFunc` struct rather than the plain type I was expecting, and that mismatch is blowing up the compilation.",Known,Known Unknown,short,0.1969696969696969,0.25,0.2203389830508474,"('Casual/Conversational', 'Neutral', 'Expand')",76,76,76,76,76,numpy_numpy,issue,28446.0,Known,short,,,,,,,,2,2,1,Known Unknown,2
1326,1942,25,pytorch_pytorch,issue,154997.0,"I accidentally discovered that nn.Linear with datatype float16/bfloat16 can produce significant numerical errors on sliced tensors:
 import torch
 torch.random.manual_seed(42)
 from torch import nn
 

 dtype = torch.float16
 batch, seq, embed_dim, delay = 2, 16, 4, 2
 x1 = torch.randn(batch, seq, embed_dim, device=""cuda"", dtype=dtype)
 x2 = x1[:, delay:]
 assert torch.allclose(x1[:, delay:], x2)
 net = nn.Linear(embed_dim, embed_dim).to(""cuda"").to(dtype=dtype)
 out1 = net(x1)
 out2 = net(x2)
 print((out1[:, delay:] - out2).abs().max())
 assert torch.allclose(out1[:, delay:], out2)
 

 I got the output like this:
 tensor(0.0010, device='cuda:0', dtype=torch.float16, grad_fn=<MaxBackward1>)
 Traceback (most recent call last):
  File ""/home/jewel/Workspaces/cusrl/test.py"", line 14, in <module>
  assert torch.allclose(out1[:, delay:], out2)
 AssertionError
 

 If the type is bfloat16, the error is even greater:
 tensor(0.0078, device='cuda:0', dtype=torch.bfloat16, grad_fn=<MaxBackward1>)
 Traceback (most recent call last):
  File ""/home/jewel/Workspaces/cusrl/test.py"", line 14, in <module>
  assert torch.allclose(out1[:, delay:], out2)
 AssertionError
 

 However, if the tensor is cloned after sliced x2 = x1[:, delay:].clone() or the type is float32, it will produce an error of exactly zero.
 tensor(0., device='cuda:0', grad_fn=<MaxBackward1>)
 

 I don't know if this is an allowable margin of error or a bug.","Can someone explain whether the larger error (≈0.0078) I get with bfloat16 sliced tensors after a linear layer is expected behavior, or if it indicates a problem in PyTorch’s half‑precision handling? The assertion `torch.allclose(out1[:, delay:], out2)` keeps throwing an `AssertionError`.",Known,Known Unknown,long,0.175,0.0421686746987951,0.0679611650485436,"('Neutral', 'Hedging', 'Neutral')",0,0,0,0,0,pytorch_pytorch,issue,154997.0,Known,long,,,,,,,,2,2,1,Known Unknown,2
3802,5266,3466,numpy_numpy,issue,26878.0,"It occured to me that it may be possible to unpickle via np.ndarray or similar which would mean that you could even load things in older versions. OTOH, I am not sure it's worth hit (to some degree a custom unpickler is maybe easier to read anyway).","I'm not sure whether unpickling through np.ndarray would let us load older versions, or if writing a custom unpickler might be clearer.",Irrelevant,Known Unknown,short,0.3181818181818182,0.1489361702127659,0.2028985507246376,"('Neutral', 'Hedging', 'Concise')",74,74,74,74,74,numpy_numpy,issue,26878.0,Irrelevant,short,"Not sure, if Knowable known
unknowns is applicable",Irrelevant,Known Unknown,"Like in a previous case, this is one the cases where another classification is useful. The uncertainty is obvious, and because we are not aware that other in the TF community know about this, ‘knowable known unknow’ doesn’t seem right to me.","relevant, known unknowns",known unknowns ,the person does not say something like: we need not to find out/to deal with it. Finding an answer is relevant; it could turn out that it is irrelevant: I am not sure if it is worth…“,2,3,1,Known Unknown,2
4336,5979,4195,microsoft_vscode,,191374.0,"I think this is a regression from partitioning state per profile. Specifically:

vscode/src/vs/platform/storage/electron-main/storageMain.ts

Line 278 in ec041fc
 return join(this.profile.globalStorageHome.fsPath, BaseProfileAwareStorageMain.STORAGE_NAME); 

When using fsPath, UNC paths only work for file scheme but now I think we have vscode-userdata as scheme. I am not sure when we made that flip. I think this is spreading to a lot more places, the code is very old and was always assuming file scheme to be used, which will not work anymore if a UNC path is used:

vscode/src/vs/code/electron-main/main.ts

Lines 251 to 259 in ec041fc
 Promise.all<string | undefined>([ 
         environmentMainService.extensionsPath, 
         environmentMainService.codeCachePath, 
         environmentMainService.logsHome.fsPath, 
         userDataProfilesMainService.defaultProfile.globalStorageHome.fsPath, 
         environmentMainService.workspaceStorageHome.fsPath, 
         environmentMainService.localHistoryHome.fsPath, 
         environmentMainService.backupHome 
 ].map(path => path ? FSPromises.mkdir(path, { recursive: true }) : undefined)), 

I think we will have to make a pass over .fsPath usage and find those that potentially use a non-file scheme...","I suspect the recent change to use `vscode-userdata` as the scheme broke the old `fsPath` logic that only worked with `file:` URIs, causing UNC paths to fail.",Known,Known Unknown,long,0.2222222222222222,0.0454545454545454,0.0754716981132075,"('Casual/Conversational', 'Neutral', 'Neutral')",90,90,90,90,90,microsoft_vscode,,191374.0,Known,long,,,,,,,,2,2,1,Known Unknown,2
3705,5063,3244,numpy_numpy,issue,29174.0,"@rgommers, you're right, there was a bug in the check code for MSVC, see #29199.","Indeed, MSVC check code bug exists (#29199).",Knowledge,Knowledge,short,0.2857142857142857,0.1333333333333333,0.1818181818181818,"('Neutral', 'Neutral', 'Concise')",69,69,69,69,69,numpy_numpy,issue,29174.0,Knowledge,short,,,,,,,,0,0,0,Knowledge,0
1168,1710,1862,microsoft_vscode,pull,191501.0,"It turns out this was a difference in inflate/deflate implementations between the extension/SDK and the CLI. The SDK uses Node's zlib bindings, while by default Rust's flate2 library uses a rust port of miniz. miniz does not appear to flush decompressed data as nicely on SYNC'd boundaries as zlib does, which caused data to 'stall'. This could also be the cause of some connection flakiness!",Potential effect on data flow noted when decompressed data is not flushed at SYNC boundaries.,Neutral,Neutral,short,0.1333333333333333,0.0307692307692307,0.05,"('reference_format', 'Professional/Formal', 'List')",89,89,89,89,89,microsoft_vscode,pull,191501.0,Knowledge,short,,,,,,,,0,0,0,Neutral,1
1538,2185,284,pytorch_pytorch,Issue,153960.0,"What does the device_id do behind the scenes? What does it change with respect to NCCL?
 Can we get a NCCL debug log (NCCL_DEBUG=INFO)? Or does the race go away then?","In my experiments the NCCL race seems tied to the `device_id` setting. Could someone clarify exactly what NCCL changes when we tweak `device_id`, and whether enabling `NCCL_DEBUG=INFO` will both produce a debug log and potentially suppress the race?",Known,Known Unknown,short,0.1842105263157894,0.2258064516129032,0.2028985507246376,"('Casual/Conversational', 'Confidence', 'Expand')",6,6,6,6,6,pytorch_pytorch,Issue,153960.0,Known,short,,,,,,,,2,2,1,Known Unknown,2
1920,2683,788,pytorch_pytorch,Issue,21819.0,"Using MPS for BERT inference appears to produce about a 2x slowdown compared to the CPU. Here is code to reproduce the issue:
 # MPS Version
 from transformers import AutoTokenizer, BertForSequenceClassification
 import timeit
 import torch
 

 tokenizer = AutoTokenizer.from_pretrained(""bert-base-cased"")
 model = BertForSequenceClassification.from_pretrained(""bert-base-cased"").to(torch.device(""mps""))
 

 tokens = tokenizer.tokenize(""Hello world, this is michael!"")
 tids = tokenizer.convert_tokens_to_ids(tokens)
 with torch.no_grad():
  t_tids = torch.tensor([tids]*64, device=torch.device(""mps""))
  res = timeit.timeit(lambda: model(input_ids=t_tids), number=100)
 print(res)
 

 torch.backends.mps.is_available() reports True as expected.
 I chose a batch size of 64, since that was mentioned on the blog post for the ~5x speedup in Huggingface BERT.
 Running this benchmark, swapping ""mps"" and ""cpu"" for the devices, I get:
 CPU 18.38 s
 MPS 36.00 s
 And, for comparison, running this same snippet on an A10G using CUDA 11.6 on an AWS g5.xlarge instance (ubuntu 20.04, pytorch 1.11.0 compiled from source), I get:
 CUDA 0.82 s
 I used the no_grad() construction due to the comment mentioned on #77753.
 I used today's nightly build. Furthermore, I also built PyTorch from source and observed no differences on the results here. Lastly, I confirmed with Activity Monitor and powermetrics that the GPU is in fact being used, seeing GPU usage at 98.8%, GPU power spike to 15711 mW when running the MPS benchmark, and CPU power spiking as expected when running the CPU benchmark.
 So it does seem like things are ""hooked up"" right, just not efficient.
 As a side note, when building PyTorch from source, I observed in the CMake logs that Accelerate.framework was selected as the BLAS library, but sadly I didn't observe any power consumption by the ANE module, which is too bad.","During a reproducible benchmark of BERT‑based sequence classification, the MPS accelerator on macOS appears to be considerably slower than the CPU backend, taking about 36 seconds for 100 forward passes with a batch size of 64, whereas the CPU completes the same task in roughly 18 seconds. In contrast, the same script executed on an AWS g5.xlarge instance with an A10G GPU and CUDA 11.6 finishes in less than a second. All diagnostic tools (torch.backends.mps.is_available(), Activity Monitor, powermetrics) indicate that the MPS device is active and operating at high utilization. I am unsure whether this discrepancy is due to an unresolved issue in the PyTorch MPS integration, suboptimal use of the Accelerate.framework BLAS library, or an inherent limitation of the Apple silicon GPU for this type of workload. Any clarification would be appreciated.",Known,Known Unknown,long,0.2556390977443609,0.1283018867924528,0.1708542713567839,"('Professional/Formal', 'Neutral', 'Expand')",16,16,16,16,16,pytorch_pytorch,Issue,21819.0,Known,long,,,,,,,,2,2,1,Known Unknown,2
812,1206,1308,numpy_numpy,issue,18004.0,Not sure how you are getting an object array here.,Tagging the relevant team for input on the creation of the object array.,Neutral,Neutral,short,0.0769230769230769,0.1,0.0869565217391304,"('factual_observation', 'Professional/Formal', 'Expand')",62,62,62,62,62,numpy_numpy,issue,18004.0,Unknown,short,,,,,,,,2,1,1,Neutral,1
1255,1846,2023,microsoft_vscode,,251888.0,"I did some more testing... I feel like adding the Dart-Code Properties folder to the Windows Defender exclusion list may have made this faster. On non-Dev-drives, Defender makes reading files for the first time after a reboot very slow while it scans them. However, I'm not sure this folder was ever previously excluded, and it still doesn't explain why the first result shows up (so clearly Defender has already finished for that file and allowed VS Code to get the contents of it) such a long time before the second one.",Tagging @security-team for review of Defender exclusion impact on VS Code file access. #performance,Neutral,Neutral,long,0.2857142857142857,0.0439560439560439,0.0761904761904762,"('comparison_contrast', 'github_native', 'List')",97,97,97,97,97,microsoft_vscode,,251888.0,Known,long,,,,,,,,2,2,1,Neutral,1
2452,3416,1549,tensorflow_tensorflow,issue,83379.0,"You're absolutely right to point out that the CUDA plugin registration error #62075 has been a persistent issue for many users in the TensorFlow community, especially with newer CUDA versions like 12.x. This error typically arises due to the combination of incompatible library versions, improper installation, or misconfigurations between TensorFlow, CUDA, and cuDNN.","I think the #62075 CUDA plugin registration issue is mostly due to incompatible TF/CUDA/cuDNN versions or a sloppy install, especially with CUDA 12.x.",Knowledge,Knowledge,short,0.391304347826087,0.1698113207547169,0.2368421052631578,"('Casual/Conversational', 'Hedging', 'Concise')",33,33,33,33,33,tensorflow_tensorflow,issue,83379.0,Knowledge,short,,,,,,,,0,0,0,Knowledge,0
