,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Repo,GitHub_Type,Nr,original_statement,rephrased_statement,Non_Knowledge_label_FSE_paper_Giuliano,Non_knowledge_label_Roberts_Giuliano,long_short,ROGUE_precision,ROGUE_recall,ROGUE_f1,styles,original_Unnamed: 0.4,original_Unnamed: 0.3,original_Unnamed: 0.2,original_Unnamed: 0.1,original_Unnamed: 0,original_Repo,original_GitHub_Type,original_Nr,original_Non_Knowledge_label_FSE_paper_Giuliano,original_long_short,original_Giuliano_Comments,original_Non_Knowledge_label_FSE_paper_Sol,original_Non_knowledge_label_Roberts_Sol,original_Sol_Comments,original_Non_Knowledge_label_FSE_paper_Alena,original_Non_knowledge_label_Roberts_Alena,original_Alena_Comments,original_Roberts_label,original_FSE_label,original_binary_NK_label,final_label,final_label_oversampled
17,17,17,17,17,pytorch_pytorch,issue,154997.0,"I accidentally discovered that nn.Linear with datatype float16/bfloat16 can produce significant numerical errors on sliced tensors:
 import torch
 torch.random.manual_seed(42)
 from torch import nn
 

 dtype = torch.float16
 batch, seq, embed_dim, delay = 2, 16, 4, 2
 x1 = torch.randn(batch, seq, embed_dim, device=""cuda"", dtype=dtype)
 x2 = x1[:, delay:]
 assert torch.allclose(x1[:, delay:], x2)
 net = nn.Linear(embed_dim, embed_dim).to(""cuda"").to(dtype=dtype)
 out1 = net(x1)
 out2 = net(x2)
 print((out1[:, delay:] - out2).abs().max())
 assert torch.allclose(out1[:, delay:], out2)
 

 I got the output like this:
 tensor(0.0010, device='cuda:0', dtype=torch.float16, grad_fn=<MaxBackward1>)
 Traceback (most recent call last):
  File ""/home/jewel/Workspaces/cusrl/test.py"", line 14, in <module>
  assert torch.allclose(out1[:, delay:], out2)
 AssertionError
 

 If the type is bfloat16, the error is even greater:
 tensor(0.0078, device='cuda:0', dtype=torch.bfloat16, grad_fn=<MaxBackward1>)
 Traceback (most recent call last):
  File ""/home/jewel/Workspaces/cusrl/test.py"", line 14, in <module>
  assert torch.allclose(out1[:, delay:], out2)
 AssertionError
 

 However, if the tensor is cloned after sliced x2 = x1[:, delay:].clone() or the type is float32, it will produce an error of exactly zero.
 tensor(0., device='cuda:0', grad_fn=<MaxBackward1>)
 

 I don't know if this is an allowable margin of error or a bug.","Given that cloning the slice or converting to float32 removes the discrepancy, further investigation into PyTorch's handling of strided half‑precision tensors is warranted to determine if the observed error exceeds acceptable limits.",Known,Known Unknown,long,0.21875,0.0421686746987951,0.0707070707070707,"('Professional/Formal', 'Exploratory', 'Concise')",0,0,0,0,0,pytorch_pytorch,issue,154997.0,Known,long,,,,,,,,2,2,1,2,1
3227,3227,3227,3227,3380,numpy_numpy,issue,28721.0,"If you call np.nanmin or np.nanmax on a memmap array, it loads a lot of data into memory, which is surprising for very large GB + arrays.",I am puzzled by the fact that executing `np.nanmin` or `np.nanmax` on a memory‑mapped array seems to pull a large volume of data into RAM. Could this be an undocumented side effect of how NumPy handles NaN‑aware reductions on memmaps?,Unknown,Unknown Unknown,short,0.175,0.2592592592592592,0.208955223880597,"('Professional/Formal', 'Exploratory', 'Expand')",72,72,72,72,72,numpy_numpy,issue,28721.0,Unknown,short,,,,,,,,1,1,1,2,1
4009,4009,4009,4009,4187,microsoft_vscode,,191374.0,"I think this is a regression from partitioning state per profile. Specifically:

vscode/src/vs/platform/storage/electron-main/storageMain.ts

Line 278 in ec041fc
 return join(this.profile.globalStorageHome.fsPath, BaseProfileAwareStorageMain.STORAGE_NAME); 

When using fsPath, UNC paths only work for file scheme but now I think we have vscode-userdata as scheme. I am not sure when we made that flip. I think this is spreading to a lot more places, the code is very old and was always assuming file scheme to be used, which will not work anymore if a UNC path is used:

vscode/src/vs/code/electron-main/main.ts

Lines 251 to 259 in ec041fc
 Promise.all<string | undefined>([ 
         environmentMainService.extensionsPath, 
         environmentMainService.codeCachePath, 
         environmentMainService.logsHome.fsPath, 
         userDataProfilesMainService.defaultProfile.globalStorageHome.fsPath, 
         environmentMainService.workspaceStorageHome.fsPath, 
         environmentMainService.localHistoryHome.fsPath, 
         environmentMainService.backupHome 
 ].map(path => path ? FSPromises.mkdir(path, { recursive: true }) : undefined)), 

I think we will have to make a pass over .fsPath usage and find those that potentially use a non-file scheme...","Since we migrated to profile‑aware storage, the line `return join(this.profile.globalStorageHome.fsPath, BaseProfileAwareStorageHome.STORAGE_NAME)` is erroneously treating a `vscode‑userdata` URI as a file path, which breaks UNC handling; I'm unclear when this scheme change was introduced.",Known,Known Unknown,long,0.2121212121212121,0.053030303030303,0.0848484848484848,"('Technical', 'Neutral', 'Neutral')",90,90,90,90,90,microsoft_vscode,,191374.0,Known,long,,,,,,,,2,2,1,2,1
1317,1317,1317,1317,1378,pytorch_pytorch,issue,154456.0,"I was expecting the cache to write to TORCHINDUCTOR_CACHE_DIR automatically (or i guess in my case it was writing to /tmp/torchinductor_user) , is that not the case?","I expected the cache to be automatically directed to TORCHINDUCTOR_CACHE_DIR, but observed it being created in /tmp/torchinductor_user; is this the normal configuration?",Unknown,Unknown Unknown,short,0.3636363636363636,0.2962962962962963,0.3265306122448979,"('Professional/Formal', 'Neutral', 'Neutral')",29,29,29,29,29,pytorch_pytorch,issue,154456.0,Unknown,short,,,,,,,,1,1,1,2,1
3723,3723,3723,3723,3896,microsoft_vscode,issue,200949.0,"Since 1.86-insider I see that occasionally the hover stops working. Looking at the EH logs shows that no more requests are made, hover in another (to the side) editor is still working which makes me believe something is wrong with the hover editor contribution.","Is the hover in 1.86‑insider quitting because its editor contribution breaks, while other editors keep working?",Known,Known Unknown,short,0.25,0.0909090909090909,0.1333333333333333,"('Neutral', 'Exploratory', 'Concise')",84,84,84,84,84,microsoft_vscode,issue,200949.0,Known,short,,,,,,,,2,2,1,2,1
2962,2962,2962,2962,3080,numpy_numpy,issue,29217.0,I am not sure that this was ever an intentional feature of the file format.,There appears to be no record confirming that this capability was purposefully added to the file format.,Unknown,Unknown Unknown,short,0.3529411764705882,0.4,0.375,"('Professional/Formal', 'Confidence', 'Neutral')",66,66,66,66,66,numpy_numpy,issue,29217.0,Unknown,short,,,,,,,,1,1,1,2,1
4153,4153,4153,4153,4350,microsoft_vscode,,191374.0,"Curious: with your custom file system provider on vscode-userdata, are you converting back to a file URI and then handing the fsPath off to the disk file system provider? Or do you convert one level above on the level of the file service? Asking, because I wonder if there is already a bug in your provider where we potentially loose UNC paths.","Could you specify if your custom file system provider on vscode‑userdata converts the resource back to a file URI and then forwards the fsPath to the native disk provider, or if that mapping is handled at the file service level? I'm fairly certain that an unnoticed bug could be dropping UNC prefixes.",Known,Known Unknown,short,0.4230769230769231,0.3548387096774194,0.3859649122807018,"('Technical', 'Confidence', 'Neutral')",93,93,93,93,93,microsoft_vscode,,191374.0,Known,short,,,,,,,,2,2,1,2,1
133,133,133,133,146,pytorch_pytorch,Issue,154093.0,"I want to export a model to onnx, the simple code like the following:
 from torch import nn
 import torch
 

 class Model(nn.Module):
  def forward(self, x, y):
  y = torch.repeat_interleave(y, x.shape[0], dim=0)
  return y
 

 device = 'cuda:1'
 model = Model()
 model.to(device)
 x = torch.zeros((3, 10)).to(device)
 y = torch.zeros((1, 10)).to(device)
 torch.onnx.export(model=model, f='model.onnx', args=(x, y))
 

 Running this code, and I got an exception:
 Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cpu! (when checking argument for argument index in method wrapper_CUDA__index_select)
 

 After debugging, I found that x.shape[0] is a tensor not a int, and its device is 'cpu' not 'cuda:1'
 Is that a bug, and how can I fix it?","Exporting my model to ONNX crashes with 'Expected all tensors to be on the same device' – the culprit seems to be x.shape[0] being a CPU tensor instead of an int. Does anyone know if this is a bug, and how I should fix the device issue?",Known,Known Unknown,long,0.4042553191489361,0.1637931034482758,0.2331288343558281,"('Casual/Conversational', 'Neutral', 'Neutral')",3,3,3,3,3,pytorch_pytorch,Issue,154093.0,Known,long,,,,,,,,2,2,1,2,1
3347,3347,3347,3347,3508,numpy_numpy,issue,28749.0,"I'm trying to compile a fix-form Fortran file with f2py. In the past I have had this working, but apparently some recent change has broken this? Or perhaps I'm doing something wrong.","I've attempted to invoke f2py on a legacy fixed‑form Fortran source, expecting the usual compilation pipeline, yet the invocation now aborts with a linker error that I have never observed before; this suggests that an upstream modification to f2py's parsing engine or my environment has introduced a regression, although I cannot pinpoint the exact cause.",Unknown,Unknown Unknown,short,0.1454545454545454,0.25,0.1839080459770115,"('Technical', 'Confidence', 'Expand')",75,75,75,75,75,numpy_numpy,issue,28749.0,Unknown,short,,,,,,,,1,1,1,2,1
2645,2645,2645,2645,2749,numpy_numpy,issue,28024.0,"As @eendebakpt says, the problem here is that it is not clear what would happen if you changed it now that alternatives exist.
The main issue here I would expect to be pandas code, since dirty mixing of pandas and NumPy is pretty common, and users may be getting away with things there that they should not be getting away with.

So can we change it? Maybe, but it does require carefully thinking about how impactful the change is (it would make things error, which isn't so bad... but if there is a huge amount of code out there that starts failing that wouldn't be great).
","The situation is clear: as @eendebakpt pointed out, the consequences of modifying this component are uncertain given the newer alternatives. The primary concern is likely the pandas‑NumPy interop, where sloppy practices may be hidden. A change is possible, yet we must assess how many downstream pipelines would fail – breaking code isn’t catastrophic, but widespread failures would be problematic.",Known,Known Unknown,long,0.1864406779661017,0.1037735849056603,0.1333333333333333,"('Casual/Conversational', 'Confidence', 'Expand')",59,59,59,59,59,numpy_numpy,issue,28024.0,Known,long,,,,,,,,2,2,1,2,1
1874,1874,1874,1874,1955,tensorflow_tensorflow,issue,24496.0,"I'm running the CNN model on MNIST. When I'm running with the GPU, I am encountering
2018-12-20 20:09:13.644176: E tensorflow/stream_executor/cuda/cuda_dnn.cc:334] Could not create cudnn handle: CUDNN_STATUS_INTERNAL_ERROR

I did some digging and realized that it is a memory issue (which shouldn't be the case as I have 32GB of RAM and 64GB of swap. I ran htop when running the model and I have 20+GB free, which is more than enough to fit the 8GB vRAM mappings.

Using the gpu_options.allow_growth = True gets the model to work properly, and setting os.environ['CUDA_VISIBLE_DEVICES'] = '-1' also works. This means that I AM facing a memory issue, but I don't see how.","Why does my MNIST CNN blow up with a cudnn handle error on the GPU, even though I have plenty of RAM and swap left? Maybe the GPU memory allocation is just not growing as expected?",Unknown,Known Unknown,long,0.3055555555555556,0.1018518518518518,0.1527777777777777,"('Casual/Conversational', 'Exploratory', 'Neutral')",42,42,42,42,42,tensorflow_tensorflow,issue,24496.0,Unknown,long,,Unknown Non-Knowledge,Unknown Unknown,,known unknown (a question can be posed),known unknowns OR unknown knowns,see my comments above,2,1,1,2,1
3046,3046,3046,3046,3181,numpy_numpy,issue,29174.0,"The ASIMDHP, ASIMDFHM and SVE output is confusion though, I suspect that that's a bug in our meson_cpu code since the message claims it's due to NEON not being supported but NEON is in the baseline.","The output for the ASIMDHP, ASIMDFHM, and SVE targets is currently confusing to me, and I suspect there might be a bug in the `meson_cpu` build logic. The diagnostic says NEON isn't supported, yet our baseline configuration includes NEON, leaving me unsure whether this is an intended behavior or an oversight that needs fixing.",Known,Known Unknown,short,0.2407407407407407,0.3611111111111111,0.2888888888888888,"('Neutral', 'Hedging', 'Expand')",68,68,68,68,68,numpy_numpy,issue,29174.0,Known,short,,,,,,,,2,2,1,2,1
421,421,421,421,445,pytorch_pytorch,Issue,153955.0,"I've been trying to export a pytorch decoder layer of a command pipeline to onnx to run a deployment environment that supports onnxruntime-gpu but I had been unsuccessful. I've tried breaking it down into specifically just the autoregressive components.
 I’m trying to export a simplified “step‐by‐step” decoder (a single–step pass through nn.TransformerDecoder) to ONNX with fully dynamic sequence lengths, but I keep hitting a runtime reshape failure when I feed in shorter sequences than my dummy export shape.",Exporting my PyTorch decoder layer to ONNX‑runtime‑gpu fails when I feed a shorter sequence; the model reshapes wrong and I’m stumped.,Unknown,Unknown Unknown,short,0.3333333333333333,0.0897435897435897,0.1414141414141414,"('Casual/Conversational', 'Neutral', 'Concise')",9,9,9,9,9,pytorch_pytorch,Issue,153955.0,Unknown,short,,,,,,,,1,1,1,2,1
3997,3997,3997,3997,4175,microsoft_vscode,,191374.0,"I think this is a regression from partitioning state per profile. Specifically:

vscode/src/vs/platform/storage/electron-main/storageMain.ts

Line 278 in ec041fc
 return join(this.profile.globalStorageHome.fsPath, BaseProfileAwareStorageMain.STORAGE_NAME); 

When using fsPath, UNC paths only work for file scheme but now I think we have vscode-userdata as scheme. I am not sure when we made that flip. I think this is spreading to a lot more places, the code is very old and was always assuming file scheme to be used, which will not work anymore if a UNC path is used:

vscode/src/vs/code/electron-main/main.ts

Lines 251 to 259 in ec041fc
 Promise.all<string | undefined>([ 
         environmentMainService.extensionsPath, 
         environmentMainService.codeCachePath, 
         environmentMainService.logsHome.fsPath, 
         userDataProfilesMainService.defaultProfile.globalStorageHome.fsPath, 
         environmentMainService.workspaceStorageHome.fsPath, 
         environmentMainService.localHistoryHome.fsPath, 
         environmentMainService.backupHome 
 ].map(path => path ? FSPromises.mkdir(path, { recursive: true }) : undefined)), 

I think we will have to make a pass over .fsPath usage and find those that potentially use a non-file scheme...","I think we’ve introduced a regression with the new per‑profile state partitioning. The line in `storageMain.ts` that builds the storage path uses `fsPath`, which only works for UNC paths under the `file` scheme. Since we’ve moved to the `vscode-userdata` scheme, that assumption is no longer valid and a lot of legacy code (like the directory creation loop in `main.ts`) will start failing on UNC paths. We should probably audit every place we call `.fsPath` and make sure it either sticks to `file` URIs or we adjust it to handle the new scheme.",Known,Known Unknown,long,0.2065217391304347,0.1439393939393939,0.1696428571428571,"('Casual/Conversational', 'Neutral', 'Expand')",90,90,90,90,90,microsoft_vscode,,191374.0,Known,long,,,,,,,,2,2,1,2,1
