,statement,toxic,is_toxic
3567,"La polarización entre derechas e izquierdas ha impedido el diálogo y la cooperación en muchos temas de interés nacional, como la educación, la salud y el medio ambiente.",0,0
4196,"También debe usar agua caliente para lavar toda la ropa de cama, las toallas y la ropa que la persona con piojos de cabeza haya usado en forma reciente.",0,0
4438,"os amo a los latinoamericanos ¡Qué riqueza de lenguaje! Conocía el ""cipote"" hondureño para designara a los niños, aunque el cipote en castellano no es cosa de niños ;D, pero lo de escuincle ni lo había oído",0,0
4210,El año pasado se montó bastante pitote y al final se tuvo que retrasar la hora de salida,0,0
3986,"me, el principal foro online de este grupo, se describe a los incel como alguien que ""no puede tener sexo a pesar de querer tenerlo"" y que, por tanto, a la que se niegan los placeres de las relaciones",0,0
3403,"No hay necesidad de discutir la supremacía de género, pues la igualdad es un principio básico en nuestra sociedad. Las cualidades de ambos géneros se deben respetar y aceptar, de modo que ninguna sea menospreciada.",0,0
2971,"Que se lo cambie, que así no va a destacar entre tanto brillo y glamour, que se ponga algo más alegre y elegante, que para eso es mi princesa",0,0
2956,Él se asegurará de proteger sus derechos migratorios y ofrecer una asesoría enfocada en sus necesidades.,0,0
4367,"La protagonista de la gata sobre el tejado de zinc es Maggie, es una mujer histérica e insatisfecha que sufre ante la indiferencia de su marido Brick, quien al no reconocer su homosexualidad rechaza a su esposa constantemente, ella es una mujer bella, vulnerable y seductora que anhela ser el deseo de su esposo pero es incapaz de conseguirlo",0,0
2947,"Para el pueblo y su resistencia, su libertad y su resistencia, me muevo como una indomable, me muevo como una indomable, yo soy la mariposa, yo soy la mariposa.",0,0
4921,"""Puta PSG"" cantaban en el Camp Nou. Luis Enrique dice que el comportamiento de la afición increible. Valores del FCB.",0,0
3374,"Estas personas no pueden ser juzgadas por algo que les hace ser felices y que, al fin y al cabo, no perjudica a nadie.",0,0
4574,"Aunque el español es comúnmente hablado en todo el país, el Quechua es el mayor legado del imperio incaico, y es aún hablado en diferentes dialectos regionales en muchas partes del Perú .",0,0
4171,"Hay una fascinante y poderosa conexión entre las piedras azules de E.A. en Irlanda, y el Arca de la Alianza, el recipiente dorado a través del cual la brillante presencia Luz Divina de Dios se aparecía a los judíos.",0,0
2588,"el hombre nunca llego a la luna, la estacion espacial internacional tambien es un fraude, todo en ella es manipulado con computadora, los satelites tampoco orbitan la tierra",0,0
3645,"es broma, eso ni de coña",0,0
4608,"Esta tradición, que se remonta al tiempo de los españoles, ha sido preservada por la resistencia de los mixtecos, que han conservado ese conocimiento colectivo generación tras generación. Ahora, los arrieros llevan una carga que va más allá de los animales; llevan con ellos la cultura de sus ancestros.",0,0
3695,"Los efectos nocivos del glifosato no se limitan al autismo, también pueden causar problemas cardiovasculares, reproductivos y de desarrollo.",0,0
2793,Depresión bipolar: por la que usted se siente triste,0,0
3552,Me ayudo a entender desde muy pendejo lo efímero y generalmente ridículo que son las modas,0,0
4007,"y enhorabuena por tu gran cambio y decisión… me alegro formar parte de tu camino… Un besazo y no decaigaaas!!! 💪 Muakaaa gigante!! Gracias x tu rapidísima respuesta! De verdad eres un bombón!! Y sí, yo tb me he sentido muuuuy identificada contigo",0,0
4202,"publicada en 1968 para cuantificar la capacidad de los pacientes dementes para llevar a cabo las tareas de la vida diaria, se validó llevando a cabo comparaciones entre las puntuaciones obtenidas en este test y el número de placas seniles observadas en las autopsias de los mismos sujetos, obteniéndose correlaciones altamente significativas",0,0
3642,Se deben desarrollar programas eficaces para promover la igualdad entre hombres y mujeres y asegurar que los derechos humanos sean respetados.,0,0
4336,"Tarea difícil para una persona que padece el Trastorno por déficit de atención, una de las causas más importante de fracaso escolar",0,0
3796,"Entre a la habitación y lo vi jugando un videojuego sentado en la cama, conectado a tubos y maquinas, lo cual no resistí y lloré como histérica",0,0
3178,"No hay nada malo en ser gay, los estereotipos son solo conceptos inventados por la gente para lastimar a otros.",0,0
3119,"Y también hay quienes se puede decir que está aquí para ayudar, incluso cuando tienen su propia agenda.Mi intención no es hablar mal de ciertos grupos y alabar a otros.Yo le doy algunos datos y, a veces saco algunas conclusiones, pero la conclusión final debe ser suya.",0,0
4591,"Cuando vamos a conseguir poner el catalán en su sitio, es un dialecto del valenciano que hasta el 1906, no le pusieron gramática, mientras que el valenciano en el siglo XV, tuvo su Siglo de Oro",0,0
2520,"Pedazo de vídeo!!! Muy guapo, Me alegro un montón de haber encontrado este pedazo de grupo de garrapateros con un ritmazo en los caminos que flipas y siempre con mucho compañerismo",0,0
4534,"No todos los fang son iguales, hay algunos que respetan la diversidad cultural y la convivencia pacífica",0,0
4823,Yo no sé qué manía tenéis con que este pueblo es franquista o fascista o no sé qué. Esto es un contenedor que hay en Toro. Mú bonito. https://t.co/BhMeVwBsM4,0,0
4790,"@motaruben_ es asqueroso, no solo la aficion del barcelona como diriais los madridistas o la del madird como dirian los cules",0,0
3362,"En ella, cuenta la historia de la improbable amistad que se forma entre dos jóvenes: Gabriel, un joven e imprudente batería con trastorno bipolar, que se deleita en rechazar las reglas de la sociedad y Christopher, un joven de 17 años con síndrome de Asperger, que anhela encajar",0,0
4543,"pude platicar con Alfredo “N” siendo un sujeto ameno pero ligeramente reservado ante la presencia de este “cliente” foráneo, pero con un dialecto chiapaneco que resulta familiar para él; quien refiere que es de origen indígena de la región y avecindado en Comitán",0,0
4492,"Ahí, un acto lleno de calidez humana, de satisfacción por los compromisos cumplidos y en momentos el Ejecutivo guerrerense articulando algunas palabras en dialecto mixteco, preguntó a los presentes sobre la Guardia Nacional que llegará a la entidad a partir del lunes o de la entrega del fertilizante, recibiendo como respuesta “mal, muy mal”, en referencia al atraso en la distribución del insumo agrícola",0,0
4753,"Cabezas de lista en la cárcel o refugiados en otros países, pero con toda normalidad https://t.co/qF3Vwn32ZS",0,0
4986,"@hluotwig_mx @el_pais Hay límites que no son míos sino que pertenecen a una mayoría. El arte fascista, por ejemplo, queda fuera de esos límites.",0,0
4636,La población de Quetzaltenango está constituida por dos grupos étnicos principales: los indígenas y los no-indígenas o ladinos.,0,0
2519," el alcalde del municipio Miranda, Pablo “Pito” Acosta puso en Frente a los pronósticos meteorológicos",0,0
3168,"Yo debido a lo que sea a mi bipolaridad , o a mi escle, séa por lo que séa , es un cielo se que lo tengo ahí junto a mi a mi lado se hace tanto , tantisimo de querer, que lo amas desde el minuto cero de la relación ,ya no te importa",0,0
4900,"Joan Tardà: ""No soy español, pero haría un acto de patriotismo si se lev... https://t.co/QpBml1Y479 vía @YouTube",0,0
2906,"Zapata vive, la lucha sigue",0,0
4711,"Me acorde mucho de vosotros , el Sabado desde donde estabamos se veia claramente el Almanzor y gan parte de las cumbres del circo todo lleno de nieve, pero el Domingo se veia con un marronazo encima muy muy muy negro, que chungo!!! El pasado fin de semana varios alumnos de nuestro centro se examinaron del nivel B2 de inglés",0,0
4406,"Además de las sabias palabras de mi amiga aquel otoño, otros dos motivos hacen posible esto: mi afición por seguir el consejo que me dieron al comenzar la carrera, «déjate liar en cosas que valgan la pena»; y él, mi amante, el que me empuja cuando algo grande me da miedo; no, mejor aún: el que me coge de la mano y salta conmigo, y se lía la manta a la cabeza y siente mis movidas como propias",0,0
2868,"Una noche, Bárbara regresó a casa para encontrar un olor nauseabundo en su apartamento.",0,0
4995,"¡Nooooooooooo!  Eso, listillo, despertarís a los fascistas... https://t.co/WXh4SGI4SB",0,0
2552,"La mañana vista desde la ventana de casa prometía, lo jodido del tema es cuando salimos a la calle y notamos el fuerte viento que soplaba y como no, de costado y de frente, no nos iba a dar de culo para que avanzaramos mas rapidos, pues venga a sufrir en el carril bici habia momentos que la burra se tambaleaba para todos los lados y otros momentos que parecia que estabamos montados en una bicicleta estatica, no habia manera de ir hacía adelante",0,0
3954,¿Existe un paralelismo entre el movimiento independentista catalán y la ucronía rioplatense que se narra en la historia?,0,0
2597,La discriminación es una forma de abuso y debería ser condenada y denunciada. Las personas deberían poder ejercer su derecho a la igualdad sin ser perseguidas o discriminadas.,0,0
3501,Y stoy orgulloso de ser parte de esa sociedad me encanta como se visten los emos demasiado,0,0
3476,"Angelina Jolie afirma que una fuente de inspiración para el maquillaje de Maléfica fue Lady Gaga , que también parece tener una fascinación con el simbolismo de Baphomet y el ojo que todo lo ve , junto con otro oscuro simbolismo oculto.",0,0
4295,"Cualquier mujer remotamente en contacto con su cuerpo sabe que cuando está menstruando, y por lo general días antes, se siente distinta.",0,0
4047,"Este acto se enmarca en la celebración del 17 de mayo, Día Internacional contra la Homofobia, Transfobia y Bifobia, el cual conmemora la eliminación de la homosexualidad de la lista de enfermedades mentales por parte de la Organización Mundial de la Salud (OMS)",0,0
3203,"Finalmente, es necesario que las personas sean conscientes de sus privilegios, acabar con la discriminación y trabajar juntos para construir un futuro mejor para todos.",0,0
2678,"Se dice que la educación es la llave para el desarrollo sostenible, pero los países en vías de desarrollo aún tienen dificultades para implementarla.",0,0
4109,Encontrar a una persona menor de 60 años que hable xinca o itza’ puede ser una tarea ardua,0,0
3854,"Los grandes héroes de la patria, además de los que lucharon en la independencia contra España, son los de la conquista del desierto",0,0
3008,"jajajajajaja te estas preocupando por nada, que seas físicamente así y que tu hermana sea sonámbula no te convierte en vampiro… si así fuera entonces todos en Irlanda serian vampiros no crees?? ellos son de piel blanca, pelirrojos y los ojos varían de color en azul y verdes",0,0
3686,"La gente del Camp Nou rugiendo como un León al ver la eterna lucha de los barcelonistas por defender el honor de la ciudad, los valores democráticos y el respeto a la libertad.",0,0
